time_s,row,col,cx_m,cy_m,elev_i_deg,snr_i_dB,sinr_i_dB,elev_i1_deg,snr_i1_dB,sinr_i1_dB,best_sat
721.900000,0,4,56568.542,-56568.542,-13.5623,-999.0000,-999.0000,27.2778,2.9445,-7.2614,1
721.900000,1,0,-56568.542,-28284.271,-13.5623,-999.0000,-999.0000,27.2778,3.3191,-7.4257,1
721.900000,1,1,-28284.271,-28284.271,-13.5623,-999.0000,-999.0000,27.2778,3.7108,-7.7538,1
721.900000,1,2,0.000,-28284.271,-13.5623,-999.0000,-999.0000,27.2778,3.7452,-7.8312,1
721.900000,1,3,28284.271,-28284.271,-13.5623,-999.0000,-999.0000,27.2778,3.6728,-7.7901,1
721.900000,1,4,56568.542,-28284.271,-13.5623,-999.0000,-999.0000,27.2778,3.1928,-7.4095,1
721.900000,2,0,-56568.542,0.000,-13.5623,-999.0000,-999.0000,27.2778,3.6295,-7.1889,1
721.900000,2,1,-28284.271,0.000,-13.5623,-999.0000,-999.0000,27.2778,3.6784,-8.0577,1
721.900000,2,2,0.000,0.000,-13.5623,-999.0000,-999.0000,27.2778,4.0335,-7.7683,1
721.900000,2,3,28284.271,0.000,-13.5623,-999.0000,-999.0000,27.2778,3.7261,-8.0128,1
721.900000,2,4,56568.542,0.000,-13.5623,-999.0000,-999.0000,27.2778,3.6276,-7.2190,1
721.900000,3,0,-56568.542,28284.271,-13.5623,-999.0000,-999.0000,27.2778,3.7010,-7.0589,1
721.900000,3,1,-28284.271,28284.271,-13.5623,-999.0000,-999.0000,27.2778,4.0803,-7.7266,1
721.900000,3,2,0.000,28284.271,-13.5623,-999.0000,-999.0000,27.2778,4.1217,-7.8239,1
721.900000,3,3,28284.271,28284.271,-13.5623,-999.0000,-999.0000,27.2778,4.1315,-7.6982,1
721.900000,3,4,56568.542,28284.271,-13.5623,-999.0000,-999.0000,27.2778,3.8852,-7.0948,1
721.900000,4,0,-56568.542,56568.542,-13.5623,-999.0000,-999.0000,27.2778,3.9488,-6.4935,1
721.900000,4,1,-28284.271,56568.542,-13.5623,-999.0000,-999.0000,27.2778,4.2443,-7.5074,1
721.900000,4,2,0.000,56568.542,-13.5623,-999.0000,-999.0000,27.2778,4.2966,-7.6397,1
721.900000,4,3,28284.271,56568.542,-13.5623,-999.0000,-999.0000,27.2778,4.3935,-7.3950,1
721.900000,4,4,56568.542,56568.542,-13.5623,-999.0000,-999.0000,27.2778,4.0186,-6.9432,1
722.000000,0,0,-56568.542,-56568.542,-13.5665,-999.0000,-999.0000,27.2568,3.1492,-7.3538,1
722.000000,0,1,-28284.271,-56568.542,-13.5665,-999.0000,-999.0000,27.2568,3.5391,-7.5822,1
722.000000,0,2,0.000,-56568.542,-13.5665,-999.0000,-999.0000,27.2568,3.5027,-7.7462,1
722.000000,0,3,28284.271,-56568.542,-13.5665,-999.0000,-999.0000,27.2568,3.4449,-7.6633,1
722.000000,0,4,56568.542,-56568.542,-13.5665,-999.0000,-999.0000,27.2568,2.9407,-7.2656,1
722.000000,1,0,-56568.542,-28284.271,-13.5665,-999.0000,-999.0000,27.2568,3.3151,-7.4295,1
722.000000,1,1,-28284.271,-28284.271,-13.5665,-999.0000,-999.0000,27.2568,3.7062,-7.7590,1
722.000000,1,2,0.000,-28284.271,-13.5665,-999.0000,-999.0000,27.2568,3.7409,-7.8365,1
722.000000,1,3,28284.271,-28284.271,-13.5665,-999.0000,-999.0000,27.2568,3.6683,-7.7951,1
722.000000,1,4,56568.542,-28284.271,-13.5665,-999.0000,-999.0000,27.2568,3.1895,-7.4124,1
722.000000,2,0,-56568.542,0.000,-13.5665,-999.0000,-999.0000,27.2568,3.6252,-7.1927,1
722.000000,2,1,-28284.271,0.000,-13.5665,-999.0000,-999.0000,27.2568,3.6741,-8.0622,1
722.000000,2,2,0.000,0.000,-13.5665,-999.0000,-999.0000,27.2568,4.0287,-7.7740,1
722.000000,2,3,28284.271,0.000,-13.5665,-999.0000,-999.0000,27.2568,3.7218,-8.0173,1
722.000000,2,4,56568.542,0.000,-13.5665,-999.0000,-999.0000,27.2568,3.6234,-7.2228,1
722.000000,3,0,-56568.542,28284.271,-13.5665,-999.0000,-999.0000,27.2568,3.6974,-7.0622,1
722.000000,3,1,-28284.271,28284.271,-13.5665,-999.0000,-999.0000,27.2568,4.0756,-7.7317,1
722.000000,3,2,0.000,28284.271,-13.5665,-999.0000,-999.0000,27.2568,4.1174,-7.8293,1
722.000000,3,3,28284.271,28284.271,-13.5665,-999.0000,-999.0000,27.2568,4.1269,-7.7035,1
722.000000,3,4,56568.542,28284.271,-13.5665,-999.0000,-999.0000,27.2568,3.8808,-7.0990,1
722.000000,4,0,-56568.542,56568.542,-13.5665,-999.0000,-999.0000,27.2568,3.9443,-6.4988,1
722.000000,4,1,-28284.271,56568.542,-13.5665,-999.0000,-999.0000,27.2568,4.2401,-7.5125,1
722.000000,4,2,0.000,56568.542,-13.5665,-999.0000,-999.0000,27.2568,4.2917,-7.6462,1
722.000000,4,3,28284.271,56568.542,-13.5665,-999.0000,-999.0000,27.2568,4.3888,-7.4011,1
722.000000,4,4,56568.542,56568.542,-13.5665,-999.0000,-999.0000,27.2568,4.0142,-6.9481,1
722.100000,0,0,-56568.542,-56568.542,-13.5707,-999.0000,-999.0000,27.2359,3.1452,-7.3581,1
722.100000,0,1,-28284.271,-56568.542,-13.5707,-999.0000,-999.0000,27.2359,3.5346,-7.5879,1
722.100000,0,2,0.000,-56568.542,-13.5707,-999.0000,-999.0000,27.2359,3.4982,-7.7522,1
722.100000,0,3,28284.271,-56568.542,-13.5707,-999.0000,-999.0000,27.2359,3.4408,-7.6683,1
722.100000,0,4,56568.542,-56568.542,-13.5707,-999.0000,-999.0000,27.2359,2.9369,-7.2698,1
722.100000,1,0,-56568.542,-28284.271,-13.5707,-999.0000,-999.0000,27.2359,3.3110,-7.4333,1
722.100000,1,1,-28284.271,-28284.271,-13.5707,-999.0000,-999.0000,27.2359,3.7017,-7.7641,1
722.100000,1,2,0.000,-28284.271,-13.5707,-999.0000,-999.0000,27.2359,3.7366,-7.8418,1
722.100000,1,3,28284.271,-28284.271,-13.5707,-999.0000,-999.0000,27.2359,3.6638,-7.8001,1
722.100000,1,4,56568.542,-28284.271,-13.5707,-999.0000,-999.0000,27.2359,3.1862,-7.4154,1
722.100000,2,0,-56568.542,0.000,-13.5707,-999.0000,-999.0000,27.2359,3.6210,-7.1964,1
722.100000,2,1,-28284.271,0.000,-13.5707,-999.0000,-999.0000,27.2359,3.6699,-8.0667,1
722.100000,2,2,0.000,0.000,-13.5707,-999.0000,-999.0000,27.2359,4.0240,-7.7796,1
722.100000,2,3,28284.271,0.000,-13.5707,-999.0000,-999.0000,27.2359,3.7175,-8.0219,1
722.100000,2,4,56568.542,0.000,-13.5707,-999.0000,-999.0000,27.2359,3.6192,-7.2265,1
722.100000,3,0,-56568.542,28284.271,-13.5707,-999.0000,-999.0000,27.2359,3.6939,-7.0654,1
722.100000,3,1,-28284.271,28284.271,-13.5707,-999.0000,-999.0000,27.2359,4.0710,-7.7368,1
722.100000,3,2,0.000,28284.271,-13.5707,-999.0000,-999.0000,27.2359,4.1130,-7.8347,1
722.100000,3,3,28284.271,28284.271,-13.5707,-999.0000,-999.0000,27.2359,4.1222,-7.7088,1
722.100000,3,4,56568.542,28284.271,-13.5707,-999.0000,-999.0000,27.2359,3.8763,-7.1033,1
722.100000,4,0,-56568.542,56568.542,-13.5707,-999.0000,-999.0000,27.2359,3.9398,-6.5042,1
722.100000,4,1,-28284.271,56568.542,-13.5707,-999.0000,-999.0000,27.2359,4.2359,-7.5176,1
722.100000,4,2,0.000,56568.542,-13.5707,-999.0000,-999.0000,27.2359,4.2869,-7.6526,1
722.100000,4,3,28284.271,56568.542,-13.5707,-999.0000,-999.0000,27.2359,4.3840,-7.4071,1
722.100000,4,4,56568.542,56568.542,-13.5707,-999.0000,-999.0000,27.2359,4.0097,-6.9531,1
722.200000,0,0,-56568.542,-56568.542,-13.5749,-999.0000,-999.0000,27.2150,3.1413,-7.3624,1
722.200000,0,1,-28284.271,-56568.542,-13.5749,-999.0000,-999.0000,27.2150,3.5301,-7.5935,1
722.200000,0,2,0.000,-56568.542,-13.5749,-999.0000,-999.0000,27.2150,3.4936,-7.7581,1
722.200000,0,3,28284.271,-56568.542,-13.5749,-999.0000,-999.0000,27.2150,3.4366,-7.6733,1
722.200000,0,4,56568.542,-56568.542,-13.5749,-999.0000,-999.0000,27.2150,2.9331,-7.2740,1
722.200000,1,0,-56568.542,-28284.271,-13.5749,-999.0000,-999.0000,27.2150,3.3069,-7.4372,1
722.200000,1,1,-28284.271,-28284.271,-13.5749,-999.0000,-999.0000,27.2150,3.6972,-7.7692,1
722.200000,1,2,0.000,-28284.271,-13.5749,-999.0000,-999.0000,27.2150,3.7322,-7.8472,1
722.200000,1,3,28284.271,-28284.271,-13.5749,-999.0000,-999.0000,27.2150,3.6593,-7.8051,1
722.200000,1,4,56568.542,-28284.271,-13.5749,-999.0000,-999.0000,27.2150,3.1830,-7.4183,1
722.200000,2,0,-56568.542,0.000,-13.5749,-999.0000,-999.0000,27.2150,3.6168,-7.2002,1
722.200000,2,1,-28284.271,0.000,-13.5749,-999.0000,-999.0000,27.2150,3.6661,-8.0707,1
722.200000,2,2,0.000,0.000,-13.5749,-999.0000,-999.0000,27.2150,4.0193,-7.7853,1
722.200000,2,3,28284.271,0.000,-13.5749,-999.0000,-999.0000,27.2150,3.7133,-8.0265,1
722.200000,2,4,56568.542,0.000,-13.5749,-999.0000,-999.0000,27.2150,3.6150,-7.2303,1
722.200000,3,0,-56568.542,28284.271,-13.5749,-999.0000,-999.0000,27.2150,3.6903,-7.0686,1
722.200000,3,1,-28284.271,28284.271,-13.5749,-999.0000,-999.0000,27.2150,4.0663,-7.7419,1
722.200000,3,2,0.000,28284.271,-13.5749,-999.0000,-999.0000,27.2150,4.1086,-7.8401,1
722.200000,3,3,28284.271,28284.271,-13.5749,-999.0000,-999.0000,27.2150,4.1176,-7.7141,1
722.200000,3,4,56568.542,28284.271,-13.5749,-999.0000,-999.0000,27.2150,3.8719,-7.1075,1
722.200000,4,0,-56568.542,56568.542,-13.5749,-999.0000,-999.0000,27.2150,3.9353,-6.5095,1
722.200000,4,1,-28284.271,56568.542,-13.5749,-999.0000,-999.0000,27.2150,4.2317,-7.5227,1
722.200000,4,2,0.000,56568.542,-13.5749,-999.0000,-999.0000,27.2150,4.2821,-7.6590,1
722.200000,4,3,28284.271,56568.542,-13.5749,-999.0000,-999.0000,27.2150,4.3793,-7.4132,1
722.200000,4,4,56568.542,56568.542,-13.5749,-999.0000,-999.0000,27.2150,4.0053,-6.9581,1
722.300000,0,0,-56568.542,-56568.542,-13.5792,-999.0000,-999.0000,27.1941,3.1373,-7.3667,1
722.300000,0,1,-28284.271,-56568.542,-13.5792,-999.0000,-999.0000,27.1941,3.5256,-7.5991,1
722.300000,0,2,0.000,-56568.542,-13.5792,-999.0000,-999.0000,27.1941,3.4890,-7.7640,1
722.300000,0,3,28284.271,-56568.542,-13.5792,-999.0000,-999.0000,27.1941,3.4325,-7.6782,1
722.300000,0,4,56568.542,-56568.542,-13.5792,-999.0000,-999.0000,27.1941,2.9293,-7.2782,1
722.300000,1,0,-56568.542,-28284.271,-13.5792,-999.0000,-999.0000,27.1941,3.3028,-7.4410,1
722.300000,1,1,-28284.271,-28284.271,-13.5792,-999.0000,-999.0000,27.1941,3.6927,-7.7744,1
722.300000,1,2,0.000,-28284.271,-13.5792,-999.0000,-999.0000,27.1941,3.7279,-7.8525,1
722.300000,1,3,28284.271,-28284.271,-13.5792,-999.0000,-999.0000,27.1941,3.6547,-7.8101,1
722.300000,1,4,56568.542,-28284.271,-13.5792,-999.0000,-999.0000,27.1941,3.1797,-7.4212,1
722.300000,2,0,-56568.542,0.000,-13.5792,-999.0000,-999.0000,27.1941,3.6126,-7.2040,1
722.300000,2,1,-28284.271,0.000,-13.5792,-999.0000,-999.0000,27.1941,3.6622,-8.0748,1
722.300000,2,2,0.000,0.000,-13.5792,-999.0000,-999.0000,27.1941,4.0146,-7.7910,1
722.300000,2,3,28284.271,0.000,-13.5792,-999.0000,-999.0000,27.1941,3.7090,-8.0310,1
722.300000,2,4,56568.542,0.000,-13.5792,-999.0000,-999.0000,27.1941,3.6109,-7.2340,1
722.300000,3,0,-56568.542,28284.271,-13.5792,-999.0000,-999.0000,27.1941,3.6868,-7.0718,1
722.300000,3,1,-28284.271,28284.271,-13.5792,-999.0000,-999.0000,27.1941,4.0617,-7.7470,1
722.300000,3,2,0.000,28284.271,-13.5792,-999.0000,-999.0000,27.1941,4.1042,-7.8455,1
722.300000,3,3,28284.271,28284.271,-13.5792,-999.0000,-999.0000,27.1941,4.1129,-7.7193,1
722.300000,3,4,56568.542,28284.271,-13.5792,-999.0000,-999.0000,27.1941,3.8675,-7.1117,1
722.300000,4,0,-56568.542,56568.542,-13.5792,-999.0000,-999.0000,27.1941,3.9308,-6.5148,1
722.300000,4,1,-28284.271,56568.542,-13.5792,-999.0000,-999.0000,27.1941,4.2274,-7.5278,1
722.300000,4,2,0.000,56568.542,-13.5792,-999.0000,-999.0000,27.1941,4.2772,-7.6655,1
722.300000,4,3,28284.271,56568.542,-13.5792,-999.0000,-999.0000,27.1941,4.3746,-7.4192,1
722.300000,4,4,56568.542,56568.542,-13.5792,-999.0000,-999.0000,27.1941,4.0009,-6.9630,1
722.400000,0,0,-56568.542,-56568.542,-13.5834,-999.0000,-999.0000,27.1732,3.1333,-7.3710,1
722.400000,0,1,-28284.271,-56568.542,-13.5834,-999.0000,-999.0000,27.1732,3.5211,-7.6047,1
722.400000,0,2,0.000,-56568.542,-13.5834,-999.0000,-999.0000,27.1732,3.4844,-7.7699,1
722.400000,0,3,28284.271,-56568.542,-13.5834,-999.0000,-999.0000,27.1732,3.4283,-7.6832,1
722.400000,0,4,56568.542,-56568.542,-13.5834,-999.0000,-999.0000,27.1732,2.9255,-7.2824,1
722.400000,1,0,-56568.542,-28284.271,-13.5834,-999.0000,-999.0000,27.1732,3.2987,-7.4448,1
722.400000,1,1,-28284.271,-28284.271,-13.5834,-999.0000,-999.0000,27.1732,3.6881,-7.7795,1
722.400000,1,2,0.000,-28284.271,-13.5834,-999.0000,-999.0000,27.1732,3.7235,-7.8578,1
722.400000,1,3,28284.271,-28284.271,-13.5834,-999.0000,-999.0000,27.1732,3.6502,-7.8150,1
722.400000,1,4,56568.542,-28284.271,-13.5834,-999.0000,-999.0000,27.1732,3.1765,-7.4241,1
722.400000,2,0,-56568.542,0.000,-13.5834,-999.0000,-999.0000,27.1732,3.6084,-7.2077,1
722.400000,2,1,-28284.271,0.000,-13.5834,-999.0000,-999.0000,27.1732,3.6584,-8.0788,1
722.400000,2,2,0.000,0.000,-13.5834,-999.0000,-999.0000,27.1732,4.0099,-7.7966,1
722.400000,2,3,28284.271,0.000,-13.5834,-999.0000,-999.0000,27.1732,3.7047,-8.0356,1
722.400000,2,4,56568.542,0.000,-13.5834,-999.0000,-999.0000,27.1732,3.6067,-7.2378,1
722.400000,3,0,-56568.542,28284.271,-13.5834,-999.0000,-999.0000,27.1732,3.6833,-7.0749,1
722.400000,3,1,-28284.271,28284.271,-13.5834,-999.0000,-999.0000,27.1732,4.0570,-7.7521,1
722.400000,3,2,0.000,28284.271,-13.5834,-999.0000,-999.0000,27.1732,4.0999,-7.8509,1
722.400000,3,3,28284.271,28284.271,-13.5834,-999.0000,-999.0000,27.1732,4.1083,-7.7246,1
722.400000,3,4,56568.542,28284.271,-13.5834,-999.0000,-999.0000,27.1732,3.8631,-7.1159,1
722.400000,4,0,-56568.542,56568.542,-13.5834,-999.0000,-999.0000,27.1732,3.9263,-6.5201,1
722.400000,4,1,-28284.271,56568.542,-13.5834,-999.0000,-999.0000,27.1732,4.2232,-7.5329,1
722.400000,4,2,0.000,56568.542,-13.5834,-999.0000,-999.0000,27.1732,4.2724,-7.6719,1
722.400000,4,3,28284.271,56568.542,-13.5834,-999.0000,-999.0000,27.1732,4.3699,-7.4252,1
722.400000,4,4,56568.542,56568.542,-13.5834,-999.0000,-999.0000,27.1732,3.9964,-6.9679,1
722.500000,0,0,-56568.542,-56568.542,-13.5876,-999.0000,-999.0000,27.1524,3.1293,-7.3753,1
722.500000,0,1,-28284.271,-56568.542,-13.5876,-999.0000,-999.0000,27.1524,3.5166,-7.6103,1
722.500000,0,2,0.000,-56568.542,-13.5876,-999.0000,-999.0000,27.1524,3.4799,-7.7758,1
722.500000,0,3,28284.271,-56568.542,-13.5876,-999.0000,-999.0000,27.1524,3.4242,-7.6881,1
722.500000,0,4,56568.542,-56568.542,-13.5876,-999.0000,-999.0000,27.1524,2.9217,-7.2865,1
722.500000,1,0,-56568.542,-28284.271,-13.5876,-999.0000,-999.0000,27.1524,3.2946,-7.4486,1
722.500000,1,1,-28284.271,-28284.271,-13.5876,-999.0000,-999.0000,27.1524,3.6836,-7.7846,1
722.500000,1,2,0.000,-28284.271,-13.5876,-999.0000,-999.0000,27.1524,3.7192,-7.8631,1
722.500000,1,3,28284.271,-28284.271,-13.5876,-999.0000,-999.0000,27.1524,3.6457,-7.8200,1
722.500000,1,4,56568.542,-28284.271,-13.5876,-999.0000,-999.0000,27.1524,3.1732,-7.4270,1
722.500000,2,0,-56568.542,0.000,-13.5876,-999.0000,-999.0000,27.1524,3.6041,-7.2115,1
722.500000,2,1,-28284.271,0.000,-13.5876,-999.0000,-999.0000,27.1524,3.6545,-8.0829,1
722.500000,2,2,0.000,0.000,-13.5876,-999.0000,-999.0000,27.1524,4.0051,-7.8023,1
722.500000,2,3,28284.271,0.000,-13.5876,-999.0000,-999.0000,27.1524,3.7005,-8.0401,1
722.500000,2,4,56568.542,0.000,-13.5876,-999.0000,-999.0000,27.1524,3.6025,-7.2415,1
722.500000,3,0,-56568.542,28284.271,-13.5876,-999.0000,-999.0000,27.1524,3.6797,-7.0781,1
722.500000,3,1,-28284.271,28284.271,-13.5876,-999.0000,-999.0000,27.1524,4.0524,-7.7572,1
722.500000,3,2,0.000,28284.271,-13.5876,-999.0000,-999.0000,27.1524,4.0955,-7.8563,1
722.500000,3,3,28284.271,28284.271,-13.5876,-999.0000,-999.0000,27.1524,4.1036,-7.7299,1
722.500000,3,4,56568.542,28284.271,-13.5876,-999.0000,-999.0000,27.1524,3.8587,-7.1201,1
722.500000,4,0,-56568.542,56568.542,-13.5876,-999.0000,-999.0000,27.1524,3.9218,-6.5254,1
722.500000,4,1,-28284.271,56568.542,-13.5876,-999.0000,-999.0000,27.1524,4.2190,-7.5379,1
722.500000,4,2,0.000,56568.542,-13.5876,-999.0000,-999.0000,27.1524,4.2676,-7.6783,1
722.500000,4,3,28284.271,56568.542,-13.5876,-999.0000,-999.0000,27.1524,4.3651,-7.4313,1
722.500000,4,4,56568.542,56568.542,-13.5876,-999.0000,-999.0000,27.1524,3.9920,-6.9729,1
722.600000,0,0,-56568.542,-56568.542,-13.5918,-999.0000,-999.0000,27.1315,3.1253,-7.3796,1
722.600000,0,1,-28284.271,-56568.542,-13.5918,-999.0000,-999.0000,27.1315,3.5121,-7.6159,1
722.600000,0,2,0.000,-56568.542,-13.5918,-999.0000,-999.0000,27.1315,3.4753,-7.7817,1
722.600000,0,3,28284.271,-56568.542,-13.5918,-999.0000,-999.0000,27.1315,3.4201,-7.6930,1
722.600000,0,4,56568.542,-56568.542,-13.5918,-999.0000,-999.0000,27.1315,2.9179,-7.2907,1
722.600000,1,0,-56568.542,-28284.271,-13.5918,-999.0000,-999.0000,27.1315,3.2905,-7.4524,1
722.600000,1,1,-28284.271,-28284.271,-13.5918,-999.0000,-999.0000,27.1315,3.6791,-7.7897,1
722.600000,1,2,0.000,-28284.271,-13.5918,-999.0000,-999.0000,27.1315,3.7149,-7.8684,1
722.600000,1,3,28284.271,-28284.271,-13.5918,-999.0000,-999.0000,27.1315,3.6412,-7.8250,1
722.600000,1,4,56568.542,-28284.271,-13.5918,-999.0000,-999.0000,27.1315,3.1699,-7.4299,1
722.600000,2,0,-56568.542,0.000,-13.5918,-999.0000,-999.0000,27.1315,3.5999,-7.2153,1
722.600000,2,1,-28284.271,0.000,-13.5918,-999.0000,-999.0000,27.1315,3.6506,-8.0869,1
722.600000,2,2,0.000,0.000,-13.5918,-999.0000,-999.0000,27.1315,4.0004,-7.8079,1
722.600000,2,3,28284.271,0.000,-13.5918,-999.0000,-999.0000,27.1315,3.6962,-8.0446,1
722.600000,2,4,56568.542,0.000,-13.5918,-999.0000,-999.0000,27.1315,3.5983,-7.2452,1
722.600000,3,0,-56568.542,28284.271,-13.5918,-999.0000,-999.0000,27.1315,3.6762,-7.0813,1
722.600000,3,1,-28284.271,28284.271,-13.5918,-999.0000,-999.0000,27.1315,4.0477,-7.7622,1
722.600000,3,2,0.000,28284.271,-13.5918,-999.0000,-999.0000,27.1315,4.0911,-7.8617,1
722.600000,3,3,28284.271,28284.271,-13.5918,-999.0000,-999.0000,27.1315,4.0990,-7.7351,1
722.600000,3,4,56568.542,28284.271,-13.5918,-999.0000,-999.0000,27.1315,3.8543,-7.1243,1
722.600000,4,0,-56568.542,56568.542,-13.5918,-999.0000,-999.0000,27.1315,3.9172,-6.5307,1
722.600000,4,1,-28284.271,56568.542,-13.5918,-999.0000,-999.0000,27.1315,4.2148,-7.5430,1
722.600000,4,2,0.000,56568.542,-13.5918,-999.0000,-999.0000,27.1315,4.2627,-7.6847,1
722.600000,4,3,28284.271,56568.542,-13.5918,-999.0000,-999.0000,27.1315,4.3604,-7.4373,1
722.600000,4,4,56568.542,56568.542,-13.5918,-999.0000,-999.0000,27.1315,3.9876,-6.9778,1
722.700000,0,0,-56568.542,-56568.542,-13.5960,-999.0000,-999.0000,27.1107,3.1213,-7.3839,1
722.700000,0,1,-28284.271,-56568.542,-13.5960,-999.0000,-999.0000,27.1107,3.5076,-7.6215,1
722.700000,0,2,0.000,-56568.542,-13.5960,-999.0000,-999.0000,27.1107,3.4707,-7.7876,1
722.700000,0,3,28284.271,-56568.542,-13.5960,-999.0000,-999.0000,27.1107,3.4159,-7.6980,1
722.700000,0,4,56568.542,-56568.542,-13.5960,-999.0000,-999.0000,27.1107,2.9141,-7.2949,1
722.700000,1,0,-56568.542,-28284.271,-13.5960,-999.0000,-999.0000,27.1107,3.2864,-7.4562,1
722.700000,1,1,-28284.271,-28284.271,-13.5960,-999.0000,-999.0000,27.1107,3.6746,-7.7948,1
722.700000,1,2,0.000,-28284.271,-13.5960,-999.0000,-999.0000,27.1107,3.7105,-7.8737,1
722.700000,1,3,28284.271,-28284.271,-13.5960,-999.0000,-999.0000,27.1107,3.6367,-7.8299,1
722.700000,1,4,56568.542,-28284.271,-13.5960,-999.0000,-999.0000,27.1107,3.1666,-7.4328,1
722.700000,2,0,-56568.542,0.000,-13.5960,-999.0000,-999.0000,27.1107,3.5957,-7.2190,1
722.700000,2,1,-28284.271,0.000,-13.5960,-999.0000,-999.0000,27.1107,3.6468,-8.0910,1
722.700000,2,2,0.000,0.000,-13.5960,-999.0000,-999.0000,27.1107,3.9957,-7.8136,1
722.700000,2,3,28284.271,0.000,-13.5960,-999.0000,-999.0000,27.1107,3.6920,-8.0492,1
722.700000,2,4,56568.542,0.000,-13.5960,-999.0000,-999.0000,27.1107,3.5942,-7.2490,1
722.700000,3,0,-56568.542,28284.271,-13.5960,-999.0000,-999.0000,27.1107,3.6726,-7.0845,1
722.700000,3,1,-28284.271,28284.271,-13.5960,-999.0000,-999.0000,27.1107,4.0431,-7.7673,1
722.700000,3,2,0.000,28284.271,-13.5960,-999.0000,-999.0000,27.1107,4.0867,-7.8671,1
722.700000,3,3,28284.271,28284.271,-13.5960,-999.0000,-999.0000,27.1107,4.0943,-7.7404,1
722.700000,3,4,56568.542,28284.271,-13.5960,-999.0000,-999.0000,27.1107,3.8499,-7.1285,1
722.700000,4,0,-56568.542,56568.542,-13.5960,-999.0000,-999.0000,27.1107,3.9127,-6.5359,1
722.700000,4,1,-28284.271,56568.542,-13.5960,-999.0000,-999.0000,27.1107,4.2105,-7.5481,1
722.700000,4,2,0.000,56568.542,-13.5960,-999.0000,-999.0000,27.1107,4.2579,-7.6910,1
722.700000,4,3,28284.271,56568.542,-13.5960,-999.0000,-999.0000,27.1107,4.3557,-7.4432,1
722.700000,4,4,56568.542,56568.542,-13.5960,-999.0000,-999.0000,27.1107,3.9832,-6.9827,1
722.800000,0,0,-56568.542,-56568.542,-13.6002,-999.0000,-999.0000,27.0899,3.1174,-7.3881,1
722.800000,0,1,-28284.271,-56568.542,-13.6002,-999.0000,-999.0000,27.0899,3.5031,-7.6271,1
722.800000,0,2,0.000,-56568.542,-13.6002,-999.0000,-999.0000,27.0899,3.4661,-7.7935,1
722.800000,0,3,28284.271,-56568.542,-13.6002,-999.0000,-999.0000,27.0899,3.4118,-7.7029,1
722.800000,0,4,56568.542,-56568.542,-13.6002,-999.0000,-999.0000,27.0899,2.9103,-7.2990,1
722.800000,1,0,-56568.542,-28284.271,-13.6002,-999.0000,-999.0000,27.0899,3.2823,-7.4600,1
722.800000,1,1,-28284.271,-28284.271,-13.6002,-999.0000,-999.0000,27.0899,3.6701,-7.7999,1
722.800000,1,2,0.000,-28284.271,-13.6002,-999.0000,-999.0000,27.0899,3.7062,-7.8789,1
722.800000,1,3,28284.271,-28284.271,-13.6002,-999.0000,-999.0000,27.0899,3.6322,-7.8349,1
722.800000,1,4,56568.542,-28284.271,-13.6002,-999.0000,-999.0000,27.0899,3.1633,-7.4357,1
722.800000,2,0,-56568.542,0.000,-13.6002,-999.0000,-999.0000,27.0899,3.5915,-7.2228,1
722.800000,2,1,-28284.271,0.000,-13.6002,-999.0000,-999.0000,27.0899,3.6429,-8.0950,1
722.800000,2,2,0.000,0.000,-13.6002,-999.0000,-999.0000,27.0899,3.9910,-7.8192,1
722.800000,2,3,28284.271,0.000,-13.6002,-999.0000,-999.0000,27.0899,3.6877,-8.0537,1
722.800000,2,4,56568.542,0.000,-13.6002,-999.0000,-999.0000,27.0899,3.5900,-7.2527,1
722.800000,3,0,-56568.542,28284.271,-13.6002,-999.0000,-999.0000,27.0899,3.6691,-7.0877,1
722.800000,3,1,-28284.271,28284.271,-13.6002,-999.0000,-999.0000,27.0899,4.0384,-7.7723,1
722.800000,3,2,0.000,28284.271,-13.6002,-999.0000,-999.0000,27.0899,4.0823,-7.8725,1
722.800000,3,3,28284.271,28284.271,-13.6002,-999.0000,-999.0000,27.0899,4.0897,-7.7456,1
722.800000,3,4,56568.542,28284.271,-13.6002,-999.0000,-999.0000,27.0899,3.8455,-7.1326,1
722.800000,4,0,-56568.542,56568.542,-13.6002,-999.0000,-999.0000,27.0899,3.9082,-6.5412,1
722.800000,4,1,-28284.271,56568.542,-13.6002,-999.0000,-999.0000,27.0899,4.2063,-7.5531,1
722.800000,4,2,0.000,56568.542,-13.6002,-999.0000,-999.0000,27.0899,4.2531,-7.6974,1
722.800000,4,3,28284.271,56568.542,-13.6002,-999.0000,-999.0000,27.0899,4.3510,-7.4492,1
722.800000,4,4,56568.542,56568.542,-13.6002,-999.0000,-999.0000,27.0899,3.9788,-6.9876,1
722.900000,0,0,-56568.542,-56568.542,-13.6044,-999.0000,-999.0000,27.0691,3.1134,-7.3924,1
722.900000,0,1,-28284.271,-56568.542,-13.6044,-999.0000,-999.0000,27.0691,3.4986,-7.6327,1
722.900000,0,2,0.000,-56568.542,-13.6044,-999.0000,-999.0000,27.0691,3.4616,-7.7993,1
722.900000,0,3,28284.271,-56568.542,-13.6044,-999.0000,-999.0000,27.0691,3.4076,-7.7078,1
722.900000,0,4,56568.542,-56568.542,-13.6044,-999.0000,-999.0000,27.0691,2.9065,-7.3032,1
