time_s,cell_idx,snr_mrc_dB,n_sats
1320.000000,6,-27.8535,3
1320.000000,7,-27.4202,3
1320.000000,8,-27.6729,3
1320.000000,9,-28.9872,3
1320.000000,10,-28.9338,3
1320.000000,11,-27.3770,3
1320.000000,12,-27.0118,3
1320.000000,13,-27.4850,3
1320.000000,14,-29.0604,3
1320.000000,15,-28.5521,3
1320.000000,16,-27.0194,3
1320.000000,17,-26.6152,3
1320.000000,18,-27.4036,3
1320.000000,19,-29.2228,3
1320.000000,20,-28.2149,3
1320.000000,21,-26.6802,3
1320.000000,22,-26.3152,3
1320.000000,23,-27.4434,3
1320.000000,24,-29.3706,3
1321.000000,0,-33.8548,2
1321.000000,1,-30.4716,2
1321.000000,2,-29.1758,2
1321.000000,3,-29.4498,2
1321.000000,4,-30.7651,2
1321.000000,5,-32.7975,2
1321.000000,6,-30.2323,2
1321.000000,7,-29.5242,2
1321.000000,8,-29.7947,2
1321.000000,9,-31.4814,2
1321.000000,10,-31.6278,2
1321.000000,11,-29.4088,2
1321.000000,12,-28.8647,2
1321.000000,13,-29.5248,2
1321.000000,14,-31.9014,2
1321.000000,15,-30.7173,2
1321.000000,16,-28.7817,2
1321.000000,17,-28.2307,2
1321.000000,18,-29.3708,2
1321.000000,19,-32.3701,2
1321.000000,20,-29.9649,2
1321.000000,21,-28.2033,2
1321.000000,22,-27.7855,2
1321.000000,23,-29.3762,2
1321.000000,24,-32.7470,2
1322.000000,0,-33.7593,2
1322.000000,1,-30.3828,2
1322.000000,2,-29.0808,2
1322.000000,3,-29.3545,2
1322.000000,4,-30.6807,2
1322.000000,5,-32.9106,2
1322.000000,6,-30.3054,2
1322.000000,7,-29.4122,2
1322.000000,8,-29.6876,2
1322.000000,9,-31.3942,2
1322.000000,10,-31.7297,2
1322.000000,11,-29.5426,2
1322.000000,12,-29.0085,2
1322.000000,13,-29.6411,2
1322.000000,14,-32.0033,2
1322.000000,15,-30.8317,2
1322.000000,16,-28.9197,2
1322.000000,17,-28.3753,2
1322.000000,18,-29.5008,2
1322.000000,19,-32.5059,2
1322.000000,20,-30.0960,2
1322.000000,21,-28.3388,2
1322.000000,22,-27.9316,2
1322.000000,23,-29.5153,2
1322.000000,24,-32.9826,2
1323.000000,0,-33.6669,2
1323.000000,1,-30.2995,2
1323.000000,2,-28.9919,2
1323.000000,3,-29.2650,2
1323.000000,4,-30.6001,2
1323.000000,5,-33.0262,2
1323.000000,6,-30.2135,2
1323.000000,7,-29.3065,2
1323.000000,8,-29.5861,2
1323.000000,9,-31.3105,2
1323.000000,10,-31.8349,2
1323.000000,11,-29.6780,2
1323.000000,12,-29.1514,2
1323.000000,13,-29.7580,2
1323.000000,14,-32.0838,2
1323.000000,15,-30.9332,2
1323.000000,16,-29.0611,2
1323.000000,17,-28.5229,2
1323.000000,18,-29.6340,2
1323.000000,19,-32.6453,2
1323.000000,20,-30.2322,2
1323.000000,21,-28.4796,2
1323.000000,22,-28.0829,2
1323.000000,23,-29.6603,2
1323.000000,24,-33.2278,2
1324.000000,0,-33.5776,2
1324.000000,1,-30.4864,2
1324.000000,2,-29.1831,2
1324.000000,3,-29.4270,2
1324.000000,4,-30.6838,2
1324.000000,5,-32.9857,2
1324.000000,6,-30.1268,2
1324.000000,7,-29.2071,2
1324.000000,8,-29.4902,2
1324.000000,9,-31.2303,2
1324.000000,10,-31.9434,2
1324.000000,11,-29.8149,2
1324.000000,12,-29.2948,2
1324.000000,13,-29.8753,2
1324.000000,14,-32.1576,2
1324.000000,15,-31.0390,2
1324.000000,16,-29.2059,2
1324.000000,17,-28.6731,2
1324.000000,18,-29.7702,2
1324.000000,19,-32.7879,2
1324.000000,20,-30.3733,2
1324.000000,21,-28.6256,2
1324.000000,22,-28.2393,2
1324.000000,23,-29.8112,2
1324.000000,24,-33.4487,2
1325.000000,0,-33.7352,2
1325.000000,1,-30.4206,2
1325.000000,2,-29.1111,2
1325.000000,3,-29.3531,2
1325.000000,4,-30.6151,2
1325.000000,5,-32.9332,2
1325.000000,6,-30.0453,2
1325.000000,7,-29.1140,2
1325.000000,8,-29.3999,2
1325.000000,9,-31.1538,2
1325.000000,10,-32.0551,2
1325.000000,11,-29.9530,2
1325.000000,12,-29.4385,2
1325.000000,13,-29.9676,2
1325.000000,14,-32.2316,2
1325.000000,15,-31.1490,2
1325.000000,16,-29.3539,2
1325.000000,17,-28.8260,2
1325.000000,18,-29.9093,2
1325.000000,19,-32.9335,2
1325.000000,20,-30.5193,2
1325.000000,21,-28.7739,2
1325.000000,22,-28.4007,2
1325.000000,23,-29.9678,2
1325.000000,24,-33.6314,2
1326.000000,0,-33.6640,2
1326.000000,1,-30.3599,2
1326.000000,2,-29.0446,2
1326.000000,3,-29.2843,2
1326.000000,4,-30.5500,2
1326.000000,5,-32.8747,2
1326.000000,6,-29.9691,2
1326.000000,7,-29.0271,2
1326.000000,8,-29.3151,2
1326.000000,9,-31.0810,2
1326.000000,10,-32.1700,2
1326.000000,11,-30.0587,2
1326.000000,12,-29.3702,2
1326.000000,13,-29.8730,2
1326.000000,14,-32.1571,2
1326.000000,15,-31.2634,2
1326.000000,16,-29.5051,2
1326.000000,17,-28.9813,2
1326.000000,18,-30.0510,2
1326.000000,19,-33.0820,2
1326.000000,20,-30.6388,2
1326.000000,21,-28.9268,2
1326.000000,22,-28.5670,2
1326.000000,23,-30.1300,2
1326.000000,24,-33.8215,2
1327.000000,0,-33.5964,2
1327.000000,1,-30.3042,2
1327.000000,2,-28.9834,2
1327.000000,3,-29.2205,2
1327.000000,4,-30.4885,2
1327.000000,5,-32.8047,2
1327.000000,6,-29.8982,2
1327.000000,7,-28.9463,2
1327.000000,8,-29.2359,2
1327.000000,9,-31.0121,2
1327.000000,10,-32.2881,2
1327.000000,11,-29.9813,2
1327.000000,12,-29.2752,2
1327.000000,13,-29.7837,2
1327.000000,14,-32.0858,2
1327.000000,15,-31.3822,2
1327.000000,16,-29.6593,2
1327.000000,17,-29.1388,2
1327.000000,18,-30.1953,2
1327.000000,19,-33.2322,2
1327.000000,20,-30.7640,2
1327.000000,21,-29.0845,2
1327.000000,22,-28.7381,2
1327.000000,23,-30.2977,2
1327.000000,24,-34.0191,2
1328.000000,0,-33.5324,2
1328.000000,1,-30.2535,2
1328.000000,2,-28.9275,2
1328.000000,3,-29.1617,2
1328.000000,4,-30.4307,2
1328.000000,5,-32.7377,2
1328.000000,6,-29.8327,2
1328.000000,7,-28.8716,2
1328.000000,8,-29.3980,2
1328.000000,9,-31.1110,2
1328.000000,10,-32.2720,2
1328.000000,11,-29.9090,2
1328.000000,12,-29.1865,2
1328.000000,13,-29.7000,2
1328.000000,14,-32.0181,2
1328.000000,15,-31.5053,2
1328.000000,16,-29.8165,2
1328.000000,17,-29.2986,2
1328.000000,18,-30.3420,2
1328.000000,19,-33.3491,2
1328.000000,20,-30.8952,2
1328.000000,21,-29.2472,2
1328.000000,22,-28.9140,2
1328.000000,23,-30.4710,2
1328.000000,24,-34.2239,2
1329.000000,0,-33.4722,2
1329.000000,1,-30.2078,2
1329.000000,2,-28.8767,2
1329.000000,3,-29.1077,2
1329.000000,4,-30.3766,2
1329.000000,5,-32.8840,2
1329.000000,6,-30.0265,2
1329.000000,7,-29.0784,2
1329.000000,8,-29.3349,2
1329.000000,9,-31.0549,2
1329.000000,10,-32.2394,2
1329.000000,11,-29.8419,2
1329.000000,12,-29.1041,2
1329.000000,13,-29.6218,2
1329.000000,14,-31.9540,2
1329.000000,15,-31.6329,2
1329.000000,16,-29.9760,2
1329.000000,17,-29.4604,2
1329.000000,18,-30.4911,2
1329.000000,19,-33.4698,2
1329.000000,20,-31.0324,2
1329.000000,21,-29.4147,2
1329.000000,22,-29.0947,2
1329.000000,23,-30.6497,2
1329.000000,24,-34.4361,2
1330.000000,0,-29.5434,3
1330.000000,1,-27.8335,3
1330.000000,2,-26.9958,3
1330.000000,3,-27.1946,3
1330.000000,4,-28.3655,3
1330.000000,5,-29.4388,3
1330.000000,6,-27.7468,3
1330.000000,7,-27.1699,3
1330.000000,8,-27.3550,3
1330.000000,9,-28.7008,3
1330.000000,10,-29.2908,3
1330.000000,11,-27.6681,3
1330.000000,12,-27.2014,3
1330.000000,13,-27.5688,3
1330.000000,14,-29.1419,3
1330.000000,15,-29.2099,3
1330.000000,16,-27.9285,3
1330.000000,17,-27.5035,3
1330.000000,18,-28.1252,3
1330.000000,19,-29.8561,3
1330.000000,20,-29.0209,3
1330.000000,21,-27.6706,3
1330.000000,22,-27.4538,3
1330.000000,23,-28.4033,3
1330.000000,24,-30.3301,3
1331.000000,0,-29.5092,3
1331.000000,1,-27.7999,3
1331.000000,2,-26.9606,3
1331.000000,3,-27.1558,3
1331.000000,4,-28.3214,3
1331.000000,5,-29.4063,3
1331.000000,6,-27.7104,3
1331.000000,7,-27.1269,3
1331.000000,8,-27.3100,3
1331.000000,9,-28.6629,3
1331.000000,10,-29.2654,3
1331.000000,11,-27.6232,3
1331.000000,12,-27.1481,3
1331.000000,13,-27.5144,3
1331.000000,14,-29.0995,3
1331.000000,15,-29.2774,3
1331.000000,16,-27.8796,3
1331.000000,17,-27.4449,3
1331.000000,18,-28.0680,3
1331.000000,19,-29.8118,3
1331.000000,20,-29.1054,3
1331.000000,21,-27.7746,3
1331.000000,22,-27.5708,3
1331.000000,23,-28.4984,3
1331.000000,24,-30.4018,3
1332.000000,0,-29.4769,3
1332.000000,1,-27.7693,3
1332.000000,2,-26.9287,3
1332.000000,3,-27.1200,3
1332.000000,4,-28.2777,3
1332.000000,5,-29.3755,3
1332.000000,6,-27.6771,3
1332.000000,7,-27.0875,3
1332.000000,8,-27.2683,3
1332.000000,9,-28.6273,3
1332.000000,10,-29.2337,3
1332.000000,11,-27.5817,3
1332.000000,12,-27.0988,3
1332.000000,13,-27.6165,3
1332.000000,14,-29.1574,3
1332.000000,15,-29.2726,3
1332.000000,16,-27.8339,3
1332.000000,17,-27.3902,3
1332.000000,18,-28.0140,3
1332.000000,19,-29.7690,3
1332.000000,20,-29.1923,3
1332.000000,21,-27.8797,3
1332.000000,22,-27.6887,3
1332.000000,23,-28.5938,3
1332.000000,24,-30.4628,3
1333.000000,0,-29.4464,3
1333.000000,1,-27.7415,3
1333.000000,2,-26.9001,3
1333.000000,3,-27.0874,3
1333.000000,4,-28.2365,3
1333.000000,5,-29.3466,3
1333.000000,6,-27.6469,3
1333.000000,7,-27.0517,3
1333.000000,8,-27.2299,3
1333.000000,9,-28.5942,3
1333.000000,10,-29.3010,3
1333.000000,11,-27.6973,3
1333.000000,12,-27.2351,3
1333.000000,13,-27.5735,3
1333.000000,14,-29.1233,3
1333.000000,15,-29.2606,3
1333.000000,16,-27.7916,3
1333.000000,17,-27.3395,3
1333.000000,18,-27.9633,3
1333.000000,19,-29.7278,3
1333.000000,20,-29.2818,3
1333.000000,21,-27.9857,3
1333.000000,22,-27.8073,3
1333.000000,23,-28.6894,3
1333.000000,24,-30.5059,3
1334.000000,0,-29.4177,3
1334.000000,1,-27.7165,3
1334.000000,2,-26.8747,3
1334.000000,3,-27.0578,3
1334.000000,4,-28.1979,3
1334.000000,5,-29.3196,3
1334.000000,6,-27.6198,3
1334.000000,7,-27.0195,3
1334.000000,8,-27.1947,3
1334.000000,9,-28.5580,3
1334.000000,10,-29.2785,3
1334.000000,11,-27.6671,3
1334.000000,12,-27.1984,3
1334.000000,13,-27.5339,3
1334.000000,14,-29.0913,3
1334.000000,15,-29.2507,3
1334.000000,16,-27.7527,3
1334.000000,17,-27.2928,3
1334.000000,18,-27.9159,3
1334.000000,19,-29.6883,3
1334.000000,20,-29.3737,3
1334.000000,21,-28.0754,3
1334.000000,22,-27.8017,3
1334.000000,23,-28.6493,3
1334.000000,24,-30.4852,3
1335.000000,0,-29.3816,3
1335.000000,1,-27.6944,3
1335.000000,2,-26.8524,3
1335.000000,3,-27.0312,3
1335.000000,4,-28.1620,3
1335.000000,5,-29.2946,3
1335.000000,6,-27.5958,3
1335.000000,7,-26.9908,3
1335.000000,8,-27.1628,3
1335.000000,9,-28.5198,3
1335.000000,10,-29.2579,3
1335.000000,11,-27.6402,3
1335.000000,12,-27.1656,3
1335.000000,13,-27.4977,3
1335.000000,14,-29.0615,3
1335.000000,15,-29.2430,3
1335.000000,16,-27.7173,3
1335.000000,17,-27.2503,3
1335.000000,18,-27.8721,3
1335.000000,19,-29.6505,3
1335.000000,20,-29.4680,3
1335.000000,21,-28.0379,3
1335.000000,22,-27.7546,3
1335.000000,23,-28.5965,3
1335.000000,24,-30.4389,3
1336.000000,0,-29.3472,3
1336.000000,1,-27.6750,3
1336.000000,2,-26.8333,3
1336.000000,3,-27.0076,3
1336.000000,4,-28.1287,3
1336.000000,5,-29.2717,3
1336.000000,6,-27.5748,3
1336.000000,7,-26.9657,3
1336.000000,8,-27.1341,3
1336.000000,9,-28.4842,3
1336.000000,10,-29.2394,3
1336.000000,11,-27.6165,3
1336.000000,12,-27.1367,3
1336.000000,13,-27.4648,3
1336.000000,14,-29.0341,3
1336.000000,15,-29.2350,3
1336.000000,16,-27.6854,3
1336.000000,17,-27.2119,3
1336.000000,18,-27.8317,3
1336.000000,19,-29.7191,3
1336.000000,20,-29.4773,3
1336.000000,21,-28.0038,3
1336.000000,22,-27.7102,3
1336.000000,23,-28.5465,3
1336.000000,24,-30.3934,3
1337.000000,0,-29.3149,3
1337.000000,1,-27.6584,3
1337.000000,2,-26.8173,3
1337.000000,3,-26.9870,3
1337.000000,4,-28.0982,3
1337.000000,5,-29.2508,3
1337.000000,6,-27.5570,3
1337.000000,7,-26.9438,3
1337.000000,8,-27.1086,3
1337.000000,9,-28.4512,3
1337.000000,10,-29.2231,3
1337.000000,11,-27.5961,3
1337.000000,12,-27.1116,3
1337.000000,13,-27.4353,3
1337.000000,14,-29.0056,3
1337.000000,15,-29.3223,3
1337.000000,16,-27.8187,3
1337.000000,17,-27.3639,3
1337.000000,18,-27.9616,3
1337.000000,19,-29.6894,3
1337.000000,20,-29.4846,3
1337.000000,21,-27.9732,3
1337.000000,22,-27.6679,3
1337.000000,23,-28.4995,3
1337.000000,24,-30.3488,3
1338.000000,0,-29.2845,3
1338.000000,1,-27.6446,3
1338.000000,2,-26.8044,3
1338.000000,3,-26.9693,3
1338.000000,4,-28.0703,3
1338.000000,5,-29.2319,3
1338.000000,6,-27.5421,3
1338.000000,7,-26.9252,3
1338.000000,8,-27.0863,3
1338.000000,9,-28.4209,3
1338.000000,10,-29.2090,3
1338.000000,11,-27.5790,3
1338.000000,12,-27.0902,3
1338.000000,13,-27.4091,3
1338.000000,14,-28.9723,3
1338.000000,15,-29.3162,3
1338.000000,16,-27.7991,3
1338.000000,17,-27.3389,3
1338.000000,18,-27.9332,3
1338.000000,19,-29.6616,3
1338.000000,20,-29.4943,3
1338.000000,21,-27.9461,3
1338.000000,22,-27.6273,3
1338.000000,23,-28.4556,3
1338.000000,24,-30.3053,3
1339.000000,0,-29.2561,3
1339.000000,1,-27.6334,3
1339.000000,2,-26.7945,3
1339.000000,3,-26.9544,3
1339.000000,4,-28.0452,3
1339.000000,5,-29.2152,3
1339.000000,6,-27.5303,3
1339.000000,7,-26.9099,3
1339.000000,8,-27.0671,3
1339.000000,9,-28.3932,3
1339.000000,10,-29.1971,3
1339.000000,11,-27.5651,3
1339.000000,12,-27.0727,3
1339.000000,13,-27.3863,3
1339.000000,14,-28.9414,3
1339.000000,15,-29.3124,3
1339.000000,16,-27.7830,3
1339.000000,17,-27.3179,3
1339.000000,18,-27.9081,3
1339.000000,19,-29.6356,3
1339.000000,20,-29.5065,3
1339.000000,21,-27.9227,3
1339.000000,22,-27.5906,3
1339.000000,23,-28.4149,3
1339.000000,24,-30.2630,3
1340.000000,0,-29.2297,3
1340.000000,1,-27.6248,3
1340.000000,2,-26.7876,3
1340.000000,3,-26.9425,3
1340.000000,4,-28.0229,3
1340.000000,5,-29.1962,3
1340.000000,6,-27.5215,3
1340.000000,7,-26.8979,3
1340.000000,8,-27.0511,3
1340.000000,9,-28.3683,3
1340.000000,10,-29.1875,3
1340.000000,11,-27.5545,3
1340.000000,12,-27.0589,3
1340.000000,13,-27.3668,3
1340.000000,14,-28.9129,3
1340.000000,15,-29.3109,3
1340.000000,16,-27.7704,3
1340.000000,17,-27.3002,3
1340.000000,18,-27.8863,3
1340.000000,19,-29.6102,3
1340.000000,20,-29.5213,3
1340.000000,21,-27.9029,3
1340.000000,22,-27.5578,3
1340.000000,23,-28.3774,3
1340.000000,24,-30.3352,3
1341.000000,0,-29.2054,3
1341.000000,1,-27.6121,3
1341.000000,2,-26.7836,3
1341.000000,3,-26.9334,3
1341.000000,4,-28.0033,3
1341.000000,5,-29.1743,3
1341.000000,6,-27.5157,3
1341.000000,7,-26.8892,3
1341.000000,8,-27.0382,3
1341.000000,9,-28.3460,3
1341.000000,10,-29.1802,3
1341.000000,11,-27.5472,3
1341.000000,12,-27.0488,3
1341.000000,13,-27.3507,3
1341.000000,14,-28.8869,3
1341.000000,15,-29.3117,3
1341.000000,16,-27.7612,3
1341.000000,17,-27.2826,3
1341.000000,18,-27.8678,3
1341.000000,19,-29.5765,3
1341.000000,20,-29.4263,3
1341.000000,21,-28.0611,3
1341.000000,22,-27.7312,3
1341.000000,23,-28.5280,3
1341.000000,24,-30.3000,3
1342.000000,0,-29.1831,3
1342.000000,1,-27.6002,3
1342.000000,2,-26.7825,3
1342.000000,3,-26.9267,3
1342.000000,4,-27.9865,3
1342.000000,5,-29.1546,3
1342.000000,6,-27.5128,3
1342.000000,7,-26.8837,3
1342.000000,8,-27.0284,3
1342.000000,9,-28.3266,3
1342.000000,10,-29.1753,3
1342.000000,11,-27.5431,3
1342.000000,12,-27.0425,3
1342.000000,13,-27.3378,3
1342.000000,14,-28.8634,3
1342.000000,15,-29.3151,3
1342.000000,16,-27.7555,3
1342.000000,17,-27.2689,3
1342.000000,18,-27.8527,3
1342.000000,19,-29.5446,3
1342.000000,20,-29.4492,3
1342.000000,21,-28.0547,3
1342.000000,22,-27.7122,3
1342.000000,23,-28.5024,3
1342.000000,24,-30.2660,3
1343.000000,0,-29.1628,3
1343.000000,1,-27.5909,3
1343.000000,2,-26.7843,3
1343.000000,3,-26.9223,3
1343.000000,4,-27.9725,3
1343.000000,5,-29.1371,3
1343.000000,6,-27.5129,3
1343.000000,7,-26.8815,3
1343.000000,8,-27.0216,3
1343.000000,9,-28.3099,3
1343.000000,10,-29.1728,3
1343.000000,11,-27.5421,3
1343.000000,12,-27.0387,3
1343.000000,13,-27.3282,3
1343.000000,14,-28.8425,3
1343.000000,15,-29.3209,3
1343.000000,16,-27.7532,3
1343.000000,17,-27.2589,3
1343.000000,18,-27.8409,3
1343.000000,19,-29.5148,3
1343.000000,20,-29.4745,3
1343.000000,21,-27.8719,3
1343.000000,22,-27.6969,3
1343.000000,23,-28.4798,3
1343.000000,24,-30.2333,3
1344.000000,0,-29.1445,3
1344.000000,1,-27.5843,3
1344.000000,2,-26.7890,3
1344.000000,3,-26.9207,3
1344.000000,4,-27.9613,3
1344.000000,5,-29.1217,3
1344.000000,6,-27.5158,3
1344.000000,7,-26.8810,3
1344.000000,8,-27.0179,3
1344.000000,9,-28.2961,3
1344.000000,10,-29.1726,3
1344.000000,11,-27.5444,3
1344.000000,12,-27.0349,3
1344.000000,13,-27.3218,3
1344.000000,14,-28.8241,3
1344.000000,15,-29.3291,3
1344.000000,16,-27.7542,3
1344.000000,17,-27.2526,3
1344.000000,18,-27.8324,3
1344.000000,19,-29.4869,3
1344.000000,20,-29.5022,3
1344.000000,21,-27.8795,3
1344.000000,22,-27.6851,3
1344.000000,23,-28.4600,3
1344.000000,24,-30.1899,3
1345.000000,0,-29.1282,3
1345.000000,1,-27.5802,3
1345.000000,2,-26.7966,3
1345.000000,3,-26.9217,3
1345.000000,4,-27.9530,3
1345.000000,5,-29.1084,3
1345.000000,6,-27.5216,3
1345.000000,7,-26.8802,3
1345.000000,8,-27.0173,3
1345.000000,9,-28.2851,3
1345.000000,10,-29.1734,3
1345.000000,11,-27.5498,3
1345.000000,12,-27.0347,3
1345.000000,13,-27.3186,3
1345.000000,14,-28.8083,3
1345.000000,15,-29.1621,3
1345.000000,16,-27.7587,3
1345.000000,17,-27.2500,3
1345.000000,18,-27.8257,3
1345.000000,19,-29.4610,3
1345.000000,20,-29.5322,3
1345.000000,21,-27.8907,3
1345.000000,22,-27.5214,3
1345.000000,23,-28.4431,3
1345.000000,24,-30.1467,3
1346.000000,0,-29.1139,3
1346.000000,1,-27.5787,3
1346.000000,2,-26.8070,3
1346.000000,3,-26.9256,3
1346.000000,4,-27.9456,3
1346.000000,5,-29.0974,3
1346.000000,6,-27.5289,3
1346.000000,7,-26.8822,3
1346.000000,8,-27.0197,3
1346.000000,9,-28.2769,3
1346.000000,10,-29.1683,3
1346.000000,11,-27.5583,3
1346.000000,12,-27.0378,3
1346.000000,13,-27.3186,3
1346.000000,14,-28.7951,3
1346.000000,15,-29.1826,3
1346.000000,16,-27.7664,3
1346.000000,17,-27.2509,3
1346.000000,18,-27.8207,3
1346.000000,19,-29.4372,3
1346.000000,20,-29.5646,3
1346.000000,21,-27.9052,3
1346.000000,22,-27.5233,3
1346.000000,23,-28.4290,3
1346.000000,24,-30.1048,3
1347.000000,0,-29.1015,3
1347.000000,1,-27.5797,3
1347.000000,2,-26.8156,3
1347.000000,3,-26.9321,3
1347.000000,4,-27.9347,3
1347.000000,5,-29.0885,3
1347.000000,6,-27.5318,3
1347.000000,7,-26.8872,3
1347.000000,8,-27.0251,3
1347.000000,9,-28.2716,3
1347.000000,10,-29.1655,3
1347.000000,11,-27.5698,3
1347.000000,12,-27.0421,3
1347.000000,13,-27.3218,3
1347.000000,14,-28.7845,3
1347.000000,15,-29.2057,3
1347.000000,16,-27.6184,3
1347.000000,17,-27.2554,3
1347.000000,18,-27.8187,3
1347.000000,19,-29.4153,3
1347.000000,20,-29.5993,3
1347.000000,21,-27.9231,3
1347.000000,22,-27.5287,3
1347.000000,23,-28.3040,3
1347.000000,24,-30.0642,3
1348.000000,0,-29.0911,3
1348.000000,1,-27.5832,3
1348.000000,2,-26.8260,3
1348.000000,3,-26.9414,3
1348.000000,4,-27.9268,3
1348.000000,5,-29.0817,3
1348.000000,6,-27.5375,3
1348.000000,7,-26.8951,3
1348.000000,8,-27.0335,3
1348.000000,9,-28.2691,3
1348.000000,10,-29.1650,3
1348.000000,11,-27.5844,3
1348.000000,12,-27.0495,3
1348.000000,13,-27.3281,3
1348.000000,14,-28.7765,3
1348.000000,15,-29.2313,3
1348.000000,16,-27.6386,3
1348.000000,17,-27.2633,3
1348.000000,18,-27.8198,3
1348.000000,19,-29.3955,3
1348.000000,20,-29.5547,3
1348.000000,21,-27.9443,3
1348.000000,22,-27.5373,3
1348.000000,23,-28.3009,3
1348.000000,24,-30.0250,3
1349.000000,0,-29.0826,3
1349.000000,1,-27.5891,3
1349.000000,2,-26.8389,3
1349.000000,3,-26.9533,3
1349.000000,4,-27.9220,3
1349.000000,5,-29.0770,3
1349.000000,6,-27.5460,3
1349.000000,7,-26.9059,3
1349.000000,8,-27.0449,3
1349.000000,9,-28.2691,3
1349.000000,10,-29.0348,3
1349.000000,11,-27.6020,3
1349.000000,12,-27.0601,3
1349.000000,13,-27.3374,3
1349.000000,14,-28.7711,3
1349.000000,15,-29.2594,3
1349.000000,16,-27.6619,3
1349.000000,17,-27.1208,3
1349.000000,18,-27.8239,3
1349.000000,19,-29.3777,3
1349.000000,20,-29.4048,3
1349.000000,21,-27.9686,3
1349.000000,22,-27.5490,3
1349.000000,23,-28.3004,3
1349.000000,24,-29.9870,3
1350.000000,0,-29.0760,3
1350.000000,1,-27.5975,3
1350.000000,2,-26.8544,3
1350.000000,3,-26.9668,3
1350.000000,4,-27.9202,3
1350.000000,5,-29.0743,3
1350.000000,6,-27.5573,3
1350.000000,7,-26.9194,3
1350.000000,8,-27.0592,3
1350.000000,9,-28.2636,3
1350.000000,10,-29.0449,3
1350.000000,11,-27.6225,3
1350.000000,12,-27.0738,3
1350.000000,13,-27.3498,3
1350.000000,14,-28.7682,3
1350.000000,15,-29.2898,3
1350.000000,16,-27.6884,3
1350.000000,17,-27.1410,3
1350.000000,18,-27.8308,3
1350.000000,19,-29.3619,3
1350.000000,20,-29.2564,3
1350.000000,21,-27.9959,3
1350.000000,22,-27.5638,3
1350.000000,23,-28.3024,3
1350.000000,24,-29.8970,3
1351.000000,0,-29.0657,3
1351.000000,1,-27.6081,3
1351.000000,2,-26.8724,3
1351.000000,3,-26.9758,3
1351.000000,4,-27.9215,3
1351.000000,5,-29.0738,3
1351.000000,6,-27.5714,3
1351.000000,7,-26.9357,3
1351.000000,8,-27.0765,3
1351.000000,9,-28.2612,3
1351.000000,10,-29.0571,3
1351.000000,11,-27.5004,3
1351.000000,12,-27.0906,3
1351.000000,13,-27.3653,3
1351.000000,14,-28.7680,3
1351.000000,15,-29.3122,3
1351.000000,16,-27.7180,3
1351.000000,17,-27.1645,3
1351.000000,18,-27.8406,3
1351.000000,19,-29.3480,3
1351.000000,20,-29.1098,3
1351.000000,21,-27.9764,3
1351.000000,22,-27.5815,3
1351.000000,23,-28.3067,3
1351.000000,24,-29.8654,3
1352.000000,0,-29.0488,3
1352.000000,1,-27.6211,3
1352.000000,2,-26.8912,3
1352.000000,3,-26.9876,3
1352.000000,4,-27.9260,3
1352.000000,5,-29.0752,3
1352.000000,6,-27.5881,3
1352.000000,7,-26.9547,3
1352.000000,8,-27.0968,3
1352.000000,9,-28.2617,3
1352.000000,10,-29.0715,3
1352.000000,11,-27.5253,3
1352.000000,12,-27.1104,3
1352.000000,13,-27.3837,3
1352.000000,14,-28.7703,3
1352.000000,15,-29.2732,3
1352.000000,16,-27.7505,3
1352.000000,17,-27.1912,3
1352.000000,18,-27.7230,3
1352.000000,19,-29.3361,3
1352.000000,20,-28.9650,3
1352.000000,21,-27.8677,3
1352.000000,22,-27.6020,3
1352.000000,23,-28.3134,3
1352.000000,24,-29.8351,3
1353.000000,0,-29.0334,3
1353.000000,1,-27.6363,3
1353.000000,2,-26.9105,3
1353.000000,3,-27.0022,3
1353.000000,4,-27.9335,3
1353.000000,5,-29.0786,3
1353.000000,6,-27.5999,3
1353.000000,7,-26.9764,3
1353.000000,8,-27.1200,3
1353.000000,9,-28.2652,3
1353.000000,10,-29.0879,3
1353.000000,11,-27.5509,3
1353.000000,12,-27.1331,3
1353.000000,13,-27.4050,3
1353.000000,14,-28.7664,3
1353.000000,15,-29.1491,3
1353.000000,16,-27.7858,3
1353.000000,17,-27.2209,3
1353.000000,18,-27.7436,3
1353.000000,19,-29.3261,3
1353.000000,20,-28.8220,3
1353.000000,21,-27.7607,3
1353.000000,22,-27.6250,3
1353.000000,23,-28.3221,3
1353.000000,24,-29.8061,3
1354.000000,0,-29.0195,3
1354.000000,1,-27.6508,3
1354.000000,2,-26.9321,3
1354.000000,3,-27.0197,3
1354.000000,4,-27.9443,3
1354.000000,5,-29.0022,3
1354.000000,6,-27.6114,3
1354.000000,7,-27.0007,3
1354.000000,8,-27.1378,3
1354.000000,9,-28.2717,3
1354.000000,10,-29.1064,3
1354.000000,11,-27.5793,3
1354.000000,12,-27.0173,3
1354.000000,13,-27.4293,3
1354.000000,14,-28.7641,3
1354.000000,15,-29.0264,3
1354.000000,16,-27.8237,3
1354.000000,17,-27.2536,3
1354.000000,18,-27.7668,3
1354.000000,19,-29.2289,3
1354.000000,20,-28.6811,3
1354.000000,21,-27.6554,3
1354.000000,22,-27.5373,3
1354.000000,23,-28.3329,3
1354.000000,24,-29.7782,3
1355.000000,0,-29.0070,3
1355.000000,1,-27.6621,3
1355.000000,2,-26.9561,3
1355.000000,3,-27.0401,3
