time_s,frame_id,elevation_deg,user_id,beam_id,path_loss_dB,sinr_dB,snr_dB,beam_gain_dB
385.370000000,38537,89.997547754,39,9,178.103287497,8.619394029,10.410917302,47.672243192
385.370000000,38537,89.997547754,40,9,178.103287705,8.646996635,10.410921769,47.672247867
385.370000000,38537,89.997547754,41,9,178.103287976,8.674849293,10.410916828,47.672243198
385.370000000,38537,89.997547754,42,9,178.103288293,8.695395666,10.410907172,47.672233858
385.370000000,38537,89.997547754,43,9,178.103288632,8.702940815,10.410902165,47.672229190
385.370000000,38537,89.997547754,44,9,178.103288971,8.695365911,10.410906502,47.672233867
385.370000000,38537,89.997547754,45,9,178.103289288,8.674792170,10.410915534,47.672243215
385.370000000,38537,89.997547754,46,9,178.103289559,8.646916536,10.410919938,47.672247891
385.370000000,38537,89.997547754,47,9,178.103289767,8.619296755,10.410915060,47.672243221
385.370000000,38537,89.997547754,48,9,178.103289898,8.599237380,10.410905587,47.672233879
385.370000000,38537,89.997547754,49,9,178.103289943,8.591928646,10.410900870,47.672229207
385.370000000,38537,89.997547754,50,9,178.103289898,8.599237627,10.410905587,47.672233878
385.370000000,38537,89.997547754,51,9,178.103289767,8.619297234,10.410915060,47.672243221
385.370000000,38537,89.997547754,52,9,178.103289559,8.646917219,10.410919938,47.672247890
385.370000000,38537,89.997547754,53,9,178.103289288,8.674793012,10.410915534,47.672243215
385.370000000,38537,89.997547754,54,9,178.103288971,8.695366854,10.410906501,47.672233866
385.370000000,38537,89.997547754,55,9,178.103288632,8.702941794,10.410902164,47.672229190
385.370000000,38537,89.997547754,56,9,178.103288293,8.695396609,10.410907171,47.672233857
385.370000000,38537,89.997547754,57,9,178.103287976,8.674850135,10.410916828,47.672243198
385.370000000,38537,89.997547754,58,9,178.103287705,8.646997317,10.410921768,47.672247867
385.370000000,38537,89.997547754,59,9,178.103287497,8.619394509,10.410917302,47.672243192
385.370000000,38537,89.997547754,60,9,178.103287366,8.599345458,10.410908087,47.672233846
385.370000000,38537,89.997547754,61,9,178.103318099,8.435582334,10.388208103,47.649564596
385.370000000,38537,89.997547754,62,9,178.103318135,8.442661882,10.388215628,47.649572156
385.370000000,38537,89.997547754,63,9,178.103318241,8.462768503,10.388233200,47.649589834
385.370000000,38537,89.997547754,64,9,178.103318412,8.492642215,10.388249128,47.649605934
385.370000000,38537,89.997547754,65,9,178.103318642,8.527318518,10.388252767,47.649609802
385.370000000,38537,89.997547754,66,9,178.103318919,8.560853345,10.388241572,47.649598884
385.370000000,38537,89.997547754,67,9,178.103319232,8.587312497,10.388222781,47.649580406
385.370000000,38537,89.997547754,68,9,178.103319567,8.601884413,10.388208641,47.649566601
385.370000000,38537,89.997547754,69,9,178.103319909,8.601869654,10.388208305,47.649566608
385.370000000,38537,89.997547754,70,9,178.103320245,8.587269062,10.388221789,47.649580426
385.370000000,38537,89.997547754,71,9,178.103320558,8.560783633,10.388239966,47.649598917
385.370000000,38537,89.997547754,72,9,178.103320835,8.527226184,10.388250618,47.649609847
385.370000000,38537,89.997547754,73,9,178.103321064,8.492531765,10.388246530,47.649605987
385.370000000,38537,89.997547754,74,9,178.103321235,8.462644929,10.388230266,47.649589895
385.370000000,38537,89.997547754,75,9,178.103321341,8.442530392,10.388212486,47.649572221
385.370000000,38537,89.997547754,76,9,178.103321377,8.435448201,10.388204892,47.649564662
385.370000000,38537,89.997547754,77,9,178.103321341,8.442530632,10.388212486,47.649572221
385.370000000,38537,89.997547754,78,9,178.103321235,8.462645400,10.388230266,47.649589894
385.370000000,38537,89.997547754,79,9,178.103321064,8.492532451,10.388246529,47.649605987
385.370000000,38537,89.997547754,80,9,178.103320835,8.527227058,10.388250618,47.649609846
385.370000000,38537,89.997547754,81,9,178.103320558,8.560784661,10.388239965,47.649598916
385.370000000,38537,89.997547754,82,9,178.103320245,8.587270197,10.388221788,47.649580426
385.370000000,38537,89.997547754,83,9,178.103319909,8.601870846,10.388208304,47.649566607
385.370000000,38537,89.997547754,84,9,178.103319567,8.601885605,10.388208640,47.649566600
385.370000000,38537,89.997547754,85,9,178.103319232,8.587313633,10.388222780,47.649580405
385.370000000,38537,89.997547754,86,9,178.103318919,8.560854372,10.388241571,47.649598883
385.370000000,38537,89.997547754,87,9,178.103318642,8.527319393,10.388252767,47.649609802
385.370000000,38537,89.997547754,88,9,178.103318412,8.492642900,10.388249127,47.649605933
385.370000000,38537,89.997547754,89,9,178.103318241,8.462768974,10.388233200,47.649589834
385.370000000,38537,89.997547754,90,9,178.103318135,8.442662122,10.388215627,47.649572156
385.370000000,38537,89.997547754,91,9,178.103355790,8.250500006,10.360437368,47.621831551
385.370000000,38537,89.997547754,92,9,178.103355820,8.257284143,10.360448443,47.621842656
385.370000000,38537,89.997547754,93,9,178.103355908,8.276907491,10.360476473,47.621870775
385.370000000,38537,89.997547754,94,9,178.103356053,8.307230427,10.360508306,47.621902752
385.370000000,38537,89.997547754,95,9,178.103356250,8.344858649,10.360528983,47.621923627
385.370000000,38537,89.997547754,96,9,178.103356492,8.385431450,10.360528748,47.621923634
385.370000000,38537,89.997547754,97,9,178.103356773,8.424062254,10.360507607,47.621902773
385.370000000,38537,89.997547754,98,9,178.103357084,8.455920003,10.360475333,47.621870810
385.370000000,38537,89.997547754,99,9,178.103357415,8.476889298,10.360446895,47.621842703
385.370000000,38537,89.997547754,100,9,178.103357756,8.484196034,10.360435459,47.621831609
385.370000000,38537,89.997547754,101,9,178.103358098,8.476860603,10.360446232,47.621842723
385.370000000,38537,89.997547754,102,9,178.103358429,8.455863850,10.360474026,47.621870849
385.370000000,38537,89.997547754,103,9,178.103358740,8.423980970,10.360505697,47.621902831
385.370000000,38537,89.997547754,104,9,178.103359021,8.385328198,10.360526293,47.621923707
385.370000000,38537,89.997547754,105,9,178.103359263,8.344737142,10.360526058,47.621923714
385.370000000,38537,89.997547754,106,9,178.103359460,8.307094666,10.360504998,47.621902851
385.370000000,38537,89.997547754,107,9,178.103359604,8.276761573,10.360472885,47.621870883
385.370000000,38537,89.997547754,108,9,178.103359693,8.257132157,10.360444682,47.621842769
385.370000000,38537,89.997547754,109,9,178.103359723,8.250346004,10.360433549,47.621831666
385.370000000,38537,89.997547754,110,9,178.103359693,8.257132388,10.360444682,47.621842769
385.370000000,38537,89.997547754,111,9,178.103359604,8.276762029,10.360472885,47.621870882
385.370000000,38537,89.997547754,112,9,178.103359460,8.307095338,10.360504998,47.621902851
385.370000000,38537,89.997547754,113,9,178.103359263,8.344738015,10.360526057,47.621923713
385.370000000,38537,89.997547754,114,9,178.103359021,8.385329249,10.360526292,47.621923706
385.370000000,38537,89.997547754,115,9,178.103358740,8.423982169,10.360505696,47.621902829
385.370000000,38537,89.997547754,116,9,178.103358429,8.455865162,10.360474025,47.621870847
385.370000000,38537,89.997547754,117,9,178.103358098,8.476861985,10.360446230,47.621842721
385.370000000,38537,89.997547754,118,9,178.103357756,8.484197440,10.360435458,47.621831607
385.370000000,38537,89.997547754,119,9,178.103357415,8.476890680,10.360446893,47.621842702
385.370000000,38537,89.997547754,120,9,178.103357084,8.455921315,10.360475331,47.621870808
385.370000000,38537,89.997547754,121,9,178.103356773,8.424063454,10.360507606,47.621902772
385.370000000,38537,89.997547754,122,9,178.103356492,8.385432501,10.360528747,47.621923633
385.370000000,38537,89.997547754,123,9,178.103356250,8.344859522,10.360528982,47.621923626
385.370000000,38537,89.997547754,124,9,178.103356053,8.307231100,10.360508305,47.621902752
385.370000000,38537,89.997547754,125,9,178.103355908,8.276907948,10.360476473,47.621870775
385.370000000,38537,89.997547754,126,9,178.103355820,8.257284373,10.360448443,47.621842656
385.370000000,38537,89.997547754,127,9,178.103400392,8.039828789,10.327571951,47.589010737
385.370000000,38537,89.997547754,128,9,178.103400418,8.046274361,10.327587238,47.589026050
385.370000000,38537,89.997547754,129,9,178.103400494,8.065122542,10.327627779,47.589066667
385.370000000,38537,89.997547754,130,9,178.103400620,8.094923133,10.327679460,47.589118473
385.370000000,38537,89.997547754,131,9,178.103400791,8.133319495,10.327724282,47.589163467
385.370000000,38537,89.997547754,132,9,178.103401005,8.177160248,10.327746616,47.589186014
385.370000000,38537,89.997547754,133,9,178.103401256,8.222688998,10.327738632,47.589178282
385.370000000,38537,89.997547754,134,9,178.103401540,8.265826190,10.327703028,47.589142961
385.370000000,38537,89.997547754,135,9,178.103401849,8.302538504,10.327652087,47.589092329
385.370000000,38537,89.997547754,136,9,178.103402176,8.329264176,10.327603417,47.589043986
385.370000000,38537,89.997547754,137,9,178.103402515,8.343335250,10.327573828,47.589014737
385.370000000,38537,89.997547754,138,9,178.103402858,8.343321203,10.327573499,47.589014751
385.370000000,38537,89.997547754,139,9,178.103403197,8.329222533,10.327602436,47.589044027
385.370000000,38537,89.997547754,140,9,178.103403525,8.302470701,10.327650477,47.589092395
385.370000000,38537,89.997547754,141,9,178.103403834,8.265734454,10.327700824,47.589143052
385.370000000,38537,89.997547754,142,9,178.103404117,8.222576142,10.327735884,47.589178395
385.370000000,38537,89.997547754,143,9,178.103404369,8.177029447,10.327743385,47.589186147
385.370000000,38537,89.997547754,144,9,178.103404582,8.133174091,10.327720641,47.589163617
385.370000000,38537,89.997547754,145,9,178.103404754,8.094766494,10.327675490,47.589118637
385.370000000,38537,89.997547754,146,9,178.103404879,8.064957974,10.327623568,47.589066841
385.370000000,38537,89.997547754,147,9,178.103404955,8.046105082,10.327582881,47.589026230
385.370000000,38537,89.997547754,148,9,178.103404981,8.039657949,10.327567545,47.589010919
385.370000000,38537,89.997547754,149,9,178.103404955,8.046105303,10.327582881,47.589026230
385.370000000,38537,89.997547754,150,9,178.103404879,8.064958413,10.327623567,47.589066840
385.370000000,38537,89.997547754,151,9,178.103404754,8.094767145,10.327675489,47.589118636
385.370000000,38537,89.997547754,152,9,178.103404582,8.133174944,10.327720640,47.589163616
385.370000000,38537,89.997547754,153,9,178.103404369,8.177030488,10.327743383,47.589186145
385.370000000,38537,89.997547754,154,9,178.103404117,8.222577352,10.327735883,47.589178393
385.370000000,38537,89.997547754,155,9,178.103403834,8.265735809,10.327700822,47.589143049
385.370000000,38537,89.997547754,156,9,178.103403525,8.302472171,10.327650475,47.589092393
385.370000000,38537,89.997547754,157,9,178.103403197,8.329224083,10.327602434,47.589044024
385.370000000,38537,89.997547754,158,9,178.103402858,8.343322794,10.327573497,47.589014748
385.370000000,38537,89.997547754,159,9,178.103402515,8.343336841,10.327573826,47.589014735
385.370000000,38537,89.997547754,160,9,178.103402176,8.329265726,10.327603414,47.589043984
385.370000000,38537,89.997547754,161,9,178.103401849,8.302539975,10.327652085,47.589092327
385.370000000,38537,89.997547754,162,9,178.103401540,8.265827545,10.327703026,47.589142959
385.370000000,38537,89.997547754,163,9,178.103401256,8.222690209,10.327738630,47.589178280
385.370000000,38537,89.997547754,164,9,178.103401005,8.177161290,10.327746614,47.589186012
385.370000000,38537,89.997547754,165,9,178.103400791,8.133320348,10.327724281,47.589163465
385.370000000,38537,89.997547754,166,9,178.103400620,8.094923784,10.327679459,47.589118472
385.370000000,38537,89.997547754,167,9,178.103400494,8.065122981,10.327627778,47.589066666
385.370000000,38537,89.997547754,168,9,178.103400418,8.046274582,10.327587238,47.589026050
385.370000000,38537,89.997547754,169,9,178.103451907,7.806683658,10.289588890,47.551079190
385.370000000,38537,89.997547754,170,9,178.103451929,7.812764545,10.289609059,47.551099382
385.370000000,38537,89.997547754,171,9,178.103451996,7.830670943,10.289664156,47.551154546
385.370000000,38537,89.997547754,172,9,178.103452106,7.859397108,10.289739401,47.551229901
385.370000000,38537,89.997547754,173,9,178.103452258,7.897283070,10.289814607,47.551305258
385.370000000,38537,89.997547754,174,9,178.103452449,7.942052223,10.289869585,47.551360427
385.370000000,38537,89.997547754,175,9,178.103452675,7.990886712,10.289889560,47.551380628
385.370000000,38537,89.997547754,176,9,178.103452933,8.040555555,10.289869126,47.551360452
385.370000000,38537,89.997547754,177,9,178.103453218,8.087604456,10.289813697,47.551305308
385.370000000,38537,89.997547754,178,9,178.103453525,8.128604895,10.289738056,47.551229975
385.370000000,38537,89.997547754,179,9,178.103453850,8.160444751,10.289662399,47.551154643
385.370000000,38537,89.997547754,180,9,178.103454187,8.180627041,10.289606920,47.551099500
385.370000000,38537,89.997547754,181,9,178.103454529,8.187532423,10.289586406,47.551079328
385.370000000,38537,89.997547754,182,9,178.103454871,8.180599889,10.289606271,47.551099536
385.370000000,38537,89.997547754,183,9,178.103455208,8.160391253,10.289661112,47.551154713
385.370000000,38537,89.997547754,184,9,178.103455532,8.128526585,10.289736154,47.551230079
385.370000000,38537,89.997547754,185,9,178.103455840,8.087503456,10.289811211,47.551305444
385.370000000,38537,89.997547754,186,9,178.103456125,8.040434406,10.289866099,47.551360618
385.370000000,38537,89.997547754,187,9,178.103456383,7.990748198,10.289886044,47.551380820
385.370000000,38537,89.997547754,188,9,178.103456609,7.941899221,10.289865640,47.551360642
385.370000000,38537,89.997547754,189,9,178.103456800,7.897118434,10.289810300,47.551305493
385.370000000,38537,89.997547754,190,9,178.103456951,7.859223601,10.289734808,47.551230152
385.370000000,38537,89.997547754,191,9,178.103457062,7.830491214,10.289659354,47.551154809
385.370000000,38537,89.997547754,192,9,178.103457129,7.812581132,10.289604130,47.551099652
385.370000000,38537,89.997547754,193,9,178.103457151,7.806499026,10.289583919,47.551079463
385.370000000,38537,89.997547754,194,9,178.103457129,7.812581342,10.289604130,47.551099651
385.370000000,38537,89.997547754,195,9,178.103457062,7.830491633,10.289659353,47.551154808
385.370000000,38537,89.997547754,196,9,178.103456951,7.859224225,10.289734806,47.551230151
385.370000000,38537,89.997547754,197,9,178.103456800,7.897119257,10.289810299,47.551305492
385.370000000,38537,89.997547754,198,9,178.103456609,7.941900234,10.289865638,47.551360640
385.370000000,38537,89.997547754,199,9,178.103456383,7.990749389,10.289886041,47.551380818
385.370000000,38537,89.997547754,200,9,178.103456125,8.040435759,10.289866096,47.551360615
385.370000000,38537,89.997547754,201,9,178.103455840,8.087504950,10.289811208,47.551305441
385.370000000,38537,89.997547754,202,9,178.103455532,8.128528195,10.289736150,47.551230076
385.370000000,38537,89.997547754,203,9,178.103455208,8.160392950,10.289661109,47.551154710
385.370000000,38537,89.997547754,204,9,178.103454871,8.180601640,10.289606268,47.551099532
385.370000000,38537,89.997547754,205,9,178.103454529,8.187534192,10.289586402,47.551079324
385.370000000,38537,89.997547754,206,9,178.103454187,8.180628792,10.289606917,47.551099497
385.370000000,38537,89.997547754,207,9,178.103453850,8.160446448,10.289662396,47.551154639
385.370000000,38537,89.997547754,208,9,178.103453525,8.128606505,10.289738053,47.551229972
385.370000000,38537,89.997547754,209,9,178.103453218,8.087605950,10.289813694,47.551305305
385.370000000,38537,89.997547754,210,9,178.103452933,8.040556908,10.289869123,47.551360450
385.370000000,38537,89.997547754,211,9,178.103452675,7.990887903,10.289889558,47.551380626
385.370000000,38537,89.997547754,212,9,178.103452449,7.942053236,10.289869583,47.551360425
385.370000000,38537,89.997547754,213,9,178.103452258,7.897283893,10.289814605,47.551305256
385.370000000,38537,89.997547754,214,9,178.103452106,7.859397732,10.289739400,47.551229900
385.370000000,38537,89.997547754,215,9,178.103451996,7.830671362,10.289664155,47.551154545
385.370000000,38537,89.997547754,216,9,178.103451929,7.812764755,10.289609059,47.551099381
385.370000000,38537,89.997547754,217,9,178.103510333,7.554129628,10.246461482,47.508010208
385.370000000,38537,89.997547754,218,9,178.103510353,7.559832238,10.246487213,47.508035959
385.370000000,38537,89.997547754,219,9,178.103510412,7.576704372,10.246558926,47.508107732
385.370000000,38537,89.997547754,220,9,178.103510511,7.604037222,10.246661355,47.508210259
385.370000000,38537,89.997547754,221,9,178.103510647,7.640648150,10.246772690,47.508321730
385.370000000,38537,89.997547754,222,9,178.103510818,7.684886851,10.246869221,47.508418432
385.370000000,38537,89.997547754,223,9,178.103511023,7.734658650,10.246930381,47.508479798
385.370000000,38537,89.997547754,224,9,178.103511258,7.787476154,10.246943123,47.508492775
385.370000000,38537,89.997547754,225,9,178.103511521,7.840549117,10.246904692,47.508454606
385.370000000,38537,89.997547754,226,9,178.103511808,7.890918026,10.246823214,47.508373415
385.370000000,38537,89.997547754,227,9,178.103512114,7.935629888,10.246715968,47.508266476
385.370000000,38537,89.997547754,228,9,178.103512437,7.971945538,10.246605712,47.508156542
385.370000000,38537,89.997547754,229,9,178.103512770,7.997558415,10.246515842,47.508067006
385.370000000,38537,89.997547754,230,9,178.103513111,8.010797446,10.246465414,47.508016918
385.370000000,38537,89.997547754,231,9,178.103513454,8.010784271,10.246465093,47.508016941
385.370000000,38537,89.997547754,232,9,178.103513795,7.997519231,10.246514885,47.508067073
385.370000000,38537,89.997547754,233,9,178.103514129,7.971881347,10.246604131,47.508156653
385.370000000,38537,89.997547754,234,9,178.103514451,7.935542261,10.246713785,47.508266629
385.370000000,38537,89.997547754,235,9,178.103514758,7.890808979,10.246820457,47.508373608
385.370000000,38537,89.997547754,236,9,178.103515044,7.840420970,10.246901400,47.508454837
385.370000000,38537,89.997547754,237,9,178.103515307,7.787331390,10.246939340,47.508493040
385.370000000,38537,89.997547754,238,9,178.103515542,7.734499793,10.246926158,47.508480094
385.370000000,38537,89.997547754,239,9,178.103515747,7.684716377,10.246864615,47.508418756
385.370000000,38537,89.997547754,240,9,178.103515919,7.640468428,10.246767764,47.508322076
385.370000000,38537,89.997547754,241,9,178.103516055,7.603850491,10.246656176,47.508210623
385.370000000,38537,89.997547754,242,9,178.103516153,7.576512744,10.246553563,47.508108110
385.370000000,38537,89.997547754,243,9,178.103516212,7.559637717,10.246481739,47.508036345
385.370000000,38537,89.997547754,244,9,178.103516232,7.553934151,10.246455971,47.508010597
385.370000000,38537,89.997547754,245,9,178.103516212,7.559637917,10.246481738,47.508036344
385.370000000,38537,89.997547754,246,9,178.103516153,7.576513142,10.246553562,47.508108108
385.370000000,38537,89.997547754,247,9,178.103516055,7.603851085,10.246656174,47.508210622
385.370000000,38537,89.997547754,248,9,178.103515919,7.640469214,10.246767762,47.508322074
385.370000000,38537,89.997547754,249,9,178.103515747,7.684717351,10.246864612,47.508418753
385.370000000,38537,89.997547754,250,9,178.103515542,7.734500946,10.246926155,47.508480091
385.370000000,38537,89.997547754,251,9,178.103515307,7.787332713,10.246939336,47.508493036
385.370000000,38537,89.997547754,252,9,178.103515044,7.840422448,10.246901396,47.508454833
385.370000000,38537,89.997547754,253,9,178.103514758,7.890810595,10.246820453,47.508373604
385.370000000,38537,89.997547754,254,9,178.103514451,7.935543993,10.246713780,47.508266624
385.370000000,38537,89.997547754,255,9,178.103514129,7.971883171,10.246604126,47.508156648
385.370000000,38537,89.997547754,256,9,178.103513795,7.997521118,10.246514880,47.508067068
385.370000000,38537,89.997547754,257,9,178.103513454,8.010786190,10.246465088,47.508016936
385.370000000,38537,89.997547754,258,9,178.103513111,8.010799366,10.246465409,47.508016913
385.370000000,38537,89.997547754,259,9,178.103512770,7.997560302,10.246515837,47.508067001
385.370000000,38537,89.997547754,260,9,178.103512437,7.971947362,10.246605707,47.508156537
385.370000000,38537,89.997547754,261,9,178.103512114,7.935631621,10.246715963,47.508266471
385.370000000,38537,89.997547754,262,9,178.103511808,7.890919642,10.246823209,47.508373410
385.370000000,38537,89.997547754,263,9,178.103511521,7.840550595,10.246904688,47.508454602
385.370000000,38537,89.997547754,264,9,178.103511258,7.787477477,10.246943119,47.508492771
385.370000000,38537,89.997547754,265,9,178.103511023,7.734659803,10.246930378,47.508479794
385.370000000,38537,89.997547754,266,9,178.103510818,7.684887825,10.246869218,47.508418429
385.370000000,38537,89.997547754,267,9,178.103510647,7.640648936,10.246772687,47.508321727
385.370000000,38537,89.997547754,268,9,178.103510511,7.604037816,10.246661353,47.508210257
385.370000000,38537,89.997547754,269,9,178.103510412,7.576704770,10.246558925,47.508107731
385.370000000,38537,89.997547754,270,9,178.103510353,7.559832438,10.246487212,47.508035958
385.370000000,38537,89.997547754,271,9,178.103575670,7.285081504,10.198159192,47.459773256
385.370000000,38537,89.997547754,272,9,178.103575688,7.290401907,10.198191176,47.459805257
385.370000000,38537,89.997547754,273,9,178.103575742,7.306195940,10.198281592,47.459895727
385.370000000,38537,89.997547754,274,9,178.103575831,7.331958697,10.198414798,47.460029022
385.370000000,38537,89.997547754,275,9,178.103575954,7.366840806,10.198567747,47.460182094
385.370000000,38537,89.997547754,276,9,178.103576109,7.409641697,10.198713974,47.460328477
385.370000000,38537,89.997547754,277,9,178.103576296,7.458809587,10.198828173,47.460442863
385.370000000,38537,89.997547754,278,9,178.103576512,7.512455958,10.198890572,47.460505477
385.370000000,38537,89.997547754,279,9,178.103576755,7.568392336,10.198890349,47.460505497
385.370000000,38537,89.997547754,280,9,178.103577021,7.624195750,10.198827508,47.460442922
385.370000000,38537,89.997547754,281,9,178.103577309,7.677306265,10.198712873,47.460328576
385.370000000,38537,89.997547754,282,9,178.103577615,7.725155475,10.198566223,47.460182231
385.370000000,38537,89.997547754,283,9,178.103577935,7.765319231,10.198412867,47.460029195
385.370000000,38537,89.997547754,284,9,178.103578266,7.795682025,10.198279275,47.459895935
385.370000000,38537,89.997547754,285,9,178.103578605,7.814595525,10.198188499,47.459805497
385.370000000,38537,89.997547754,286,9,178.103578948,7.821011453,10.198156184,47.459773526
385.370000000,38537,89.997547754,287,9,178.103579290,7.814570199,10.198187869,47.459805553
385.370000000,38537,89.997547754,288,9,178.103579629,7.795631956,10.198278023,47.459896045
385.370000000,38537,89.997547754,289,9,178.103579961,7.765245540,10.198411006,47.460029359
385.370000000,38537,89.997547754,290,9,178.103580281,7.725059732,10.198563773,47.460182447
385.370000000,38537,89.997547754,291,9,178.103580586,7.677190384,10.198709861,47.460328841
385.370000000,38537,89.997547754,292,9,178.103580874,7.624061861,10.198823967,47.460443235
385.370000000,38537,89.997547754,293,9,178.103581141,7.568242678,10.198886318,47.460505852
385.370000000,38537,89.997547754,294,9,178.103581383,7.512292778,10.198886095,47.460505872
385.370000000,38537,89.997547754,295,9,178.103581599,7.458635065,10.198823300,47.460443293
385.370000000,38537,89.997547754,296,9,178.103581786,7.409457904,10.198708758,47.460328938
385.370000000,38537,89.997547754,297,9,178.103581942,7.366649676,10.198562246,47.460182581
385.370000000,38537,89.997547754,298,9,178.103582065,7.331762029,10.198409071,47.460029529
385.370000000,38537,89.997547754,299,9,178.103582154,7.305995412,10.198275702,47.459896249
385.370000000,38537,89.997547754,300,9,178.103582207,7.290199103,10.198185188,47.459805788
385.370000000,38537,89.997547754,301,9,178.103582225,7.284877947,10.198153171,47.459773790
385.370000000,38537,89.997547754,302,9,178.103582207,7.290199291,10.198185187,47.459805788
385.370000000,38537,89.997547754,303,9,178.103582154,7.305995788,10.198275701,47.459896248
385.370000000,38537,89.997547754,304,9,178.103582065,7.331762592,10.198409069,47.460029527
385.370000000,38537,89.997547754,305,9,178.103581942,7.366650424,10.198562243,47.460182578
385.370000000,38537,89.997547754,306,9,178.103581786,7.409458832,10.198708755,47.460328935
385.370000000,38537,89.997547754,307,9,178.103581599,7.458636170,10.198823296,47.460443289
385.370000000,38537,89.997547754,308,9,178.103581383,7.512294053,10.198886091,47.460505867
385.370000000,38537,89.997547754,309,9,178.103581141,7.568244114,10.198886313,47.460505847
385.370000000,38537,89.997547754,310,9,178.103580874,7.624063447,10.198823961,47.460443229
385.370000000,38537,89.997547754,311,9,178.103580586,7.677192103,10.198709855,47.460328835
385.370000000,38537,89.997547754,312,9,178.103580281,7.725061568,10.198563766,47.460182440
385.370000000,38537,89.997547754,313,9,178.103579961,7.765247471,10.198410999,47.460029353
385.370000000,38537,89.997547754,314,9,178.103579629,7.795633957,10.198278016,47.459896039
385.370000000,38537,89.997547754,315,9,178.103579290,7.814572244,10.198187862,47.459805546
385.370000000,38537,89.997547754,316,9,178.103578948,7.821013512,10.198156177,47.459773519
385.370000000,38537,89.997547754,317,9,178.103578605,7.814597570,10.198188492,47.459805490
385.370000000,38537,89.997547754,318,9,178.103578266,7.795684026,10.198279268,47.459895928
385.370000000,38537,89.997547754,319,9,178.103577935,7.765321162,10.198412860,47.460029189
385.370000000,38537,89.997547754,320,9,178.103577615,7.725157311,10.198566216,47.460182224
385.370000000,38537,89.997547754,321,9,178.103577309,7.677307985,10.198712867,47.460328570
385.370000000,38537,89.997547754,322,9,178.103577021,7.624197335,10.198827502,47.460442917
385.370000000,38537,89.997547754,323,9,178.103576755,7.568393772,10.198890344,47.460505492
385.370000000,38537,89.997547754,324,9,178.103576512,7.512457233,10.198890567,47.460505473
385.370000000,38537,89.997547754,325,9,178.103576296,7.458810692,10.198828169,47.460442859
385.370000000,38537,89.997547754,326,9,178.103576109,7.409642625,10.198713971,47.460328474
385.370000000,38537,89.997547754,327,9,178.103575954,7.366841553,10.198567744,47.460182091
385.370000000,38537,89.997547754,328,9,178.103575831,7.331959260,10.198414796,47.460029020
385.370000000,38537,89.997547754,329,9,178.103575742,7.306196316,10.198281591,47.459895726
385.370000000,38537,89.997547754,330,9,178.103575688,7.290402095,10.198191175,47.459805256
385.370000000,38537,89.997547754,331,9,178.103647919,7.002233706,10.144647549,47.406333861
385.370000000,38537,89.997547754,332,9,178.103647935,7.007175416,10.144686490,47.406372818
385.370000000,38537,89.997547754,333,9,178.103647984,7.021881180,10.144797729,47.406484106
385.370000000,38537,89.997547754,334,9,178.103648065,7.045989143,10.144965322,47.406651780
385.370000000,38537,89.997547754,335,9,178.103648177,7.078886428,10.145165248,47.406851818
385.370000000,38537,89.997547754,336,9,178.103648319,7.119697716,10.145368849,47.407055562
385.370000000,38537,89.997547754,337,9,178.103648491,7.167275399,10.145546940,47.407233824
385.370000000,38537,89.997547754,338,9,178.103648690,7.220196593,10.145673989,47.407361072
385.370000000,38537,89.997547754,339,9,178.103648915,7.276772689,10.145731771,47.407419079
385.370000000,38537,89.997547754,340,9,178.103649163,7.335076748,10.145711984,47.407399540
385.370000000,38537,89.997547754,341,9,178.103649433,7.392992867,10.145617431,47.407305257
385.370000000,38537,89.997547754,342,9,178.103649721,7.448289581,10.145461623,47.407149738
385.370000000,38537,89.997547754,343,9,178.103650026,7.498716430,10.145266847,47.406955266
385.370000000,38537,89.997547754,344,9,178.103650345,7.542119305,10.145060967,47.406749705
385.370000000,38537,89.997547754,345,9,178.103650674,7.576566368,10.144873440,47.406562508
385.370000000,38537,89.997547754,346,9,178.103651011,7.600473109,10.144731095,47.406420500
385.370000000,38537,89.997547754,347,9,178.103651352,7.612713064,10.144654286,47.406344032
385.370000000,38537,89.997547754,348,9,178.103651695,7.612700856,10.144653977,47.406344066
385.370000000,38537,89.997547754,349,9,178.103652037,7.600436744,10.144730170,47.406420601
385.370000000,38537,89.997547754,350,9,178.103652374,7.576506594,10.144871908,47.406562675
385.370000000,38537,89.997547754,351,9,178.103652703,7.542037311,10.145058840,47.406749936
385.370000000,38537,89.997547754,352,9,178.103653021,7.498613763,10.145264145,47.406955560
385.370000000,38537,89.997547754,353,9,178.103653326,7.448168048,10.145458372,47.407150092
385.370000000,38537,89.997547754,354,9,178.103653615,7.392854435,10.145613659,47.407305667
385.370000000,38537,89.997547754,355,9,178.103653885,7.334923449,10.145707725,47.407400003
385.370000000,38537,89.997547754,356,9,178.103654133,7.276606543,10.145727065,47.407419592
385.370000000,38537,89.997547754,357,9,178.103654358,7.220019543,10.145668878,47.407361629
385.370000000,38537,89.997547754,358,9,178.103654557,7.167089278,10.145541471,47.407234421
385.370000000,38537,89.997547754,359,9,178.103654728,7.119504223,10.145363071,47.407056193
385.370000000,38537,89.997547754,360,9,178.103654871,7.078687125,10.145159214,47.406852478
385.370000000,38537,89.997547754,361,9,178.103654983,7.045785467,10.144959087,47.406652463
385.370000000,38537,89.997547754,362,9,178.103655064,7.021674461,10.144791348,47.406484806
